Nos.,order_id,item,Price,City,quantity,bill_amount,state,date
3687,309,Product 267,114,DAVANGERE,4,456,Karnataka,2017
3688,309,Product 313,293,DAVANGERE,2,586,Karnataka,2017
3689,309,Product 88,191,DAVANGERE,8,1528,Karnataka,2017
3690,309,Product 58,233,DAVANGERE,5,1165,Karnataka,2017
3691,309,Product 337,95,DAVANGERE,6,570,Karnataka,2017
3692,309,Product 96,278,DAVANGERE,10,2780,Karnataka,2017
3693,309,Product 343,191,DAVANGERE,1,191,Karnataka,2017
3694,309,Product 36,64,DAVANGERE,4,256,Karnataka,2017
3695,309,Product 466,72,DAVANGERE,3,216,Karnataka,2017
3696,310,Product 218,254,Sanpada,7,1778,Maharashtra,2017
3697,310,Product 228,203,Sanpada,2,406,Maharashtra,2017
3698,310,Product 376,292,Sanpada,8,2336,Maharashtra,2017
3699,310,Product 88,191,Sanpada,9,1719,Maharashtra,2017
3700,310,Product 417,125,Sanpada,7,875,Maharashtra,2017
3701,310,Product 232,66,Sanpada,5,330,Maharashtra,2017
3702,310,Product 18,136,Sanpada,1,136,Maharashtra,2017
3703,310,Product 213,234,Sanpada,8,1872,Maharashtra,2017
3704,310,Product 335,104,Sanpada,5,520,Maharashtra,2017
3705,310,Product 356,76,Sanpada,6,456,Maharashtra,2017
3706,310,Product 121,85,Sanpada,2,170,Maharashtra,2017
3707,310,Product 401,149,Sanpada,8,1192,Maharashtra,2017
3708,310,Product 180,54,Sanpada,6,324,Maharashtra,2017
3709,310,Product 253,178,Sanpada,10,1780,Maharashtra,2017
3710,310,Product 93,206,Sanpada,2,412,Maharashtra,2017
3711,310,Product 184,86,Sanpada,5,430,Maharashtra,2017
3712,311,Product 180,54,MZKZRPURA VADODARA,4,216,Gujarat,2017
3713,311,Product 168,65,MZKZRPURA VADODARA,7,455,Gujarat,2017
3714,311,Product 340,172,MZKZRPURA VADODARA,5,860,Gujarat,2017
3715,311,Product 360,189,MZKZRPURA VADODARA,3,567,Gujarat,2017
3716,311,Product 312,92,MZKZRPURA VADODARA,2,184,Gujarat,2017
3717,311,Product 185,58,MZKZRPURA VADODARA,10,580,Gujarat,2017
3718,311,Product 175,80,MZKZRPURA VADODARA,3,240,Gujarat,2017
3719,311,Product 310,198,MZKZRPURA VADODARA,7,1386,Gujarat,2017
3720,311,Product 256,97,MZKZRPURA VADODARA,4,388,Gujarat,2017
3721,311,Product 60,101,MZKZRPURA VADODARA,4,404,Gujarat,2017
3722,311,Product 485,295,MZKZRPURA VADODARA,4,1180,Gujarat,2017
3723,311,Product 312,92,MZKZRPURA VADODARA,5,460,Gujarat,2017
3724,312,Product 449,59,Chapra,9,531,Bihar,2017
3725,312,Product 102,78,Chapra,10,780,Bihar,2017
3726,312,Product 214,68,Chapra,4,272,Bihar,2017
3727,312,Product 383,138,Chapra,10,1380,Bihar,2017
3728,312,Product 354,83,Chapra,5,415,Bihar,2017
3729,312,Product 179,224,Chapra,6,1344,Bihar,2017
3730,312,Product 96,278,Chapra,4,1112,Bihar,2017
3731,312,Product 75,108,Chapra,9,972,Bihar,2017
3732,312,Product 201,189,Chapra,2,378,Bihar,2017
3733,312,Product 142,95,Chapra,1,95,Bihar,2017
3734,312,Product 341,279,Chapra,5,1395,Bihar,2017
3735,312,Product 124,68,Chapra,10,680,Bihar,2017
3736,313,Product 208,69,Ahmedanad,8,552,Gujarat,2017
3737,313,Product 361,120,Ahmedanad,7,840,Gujarat,2017
3738,313,Product 6,262,Ahmedanad,2,524,Gujarat,2017
3739,313,Product 241,108,Ahmedanad,10,1080,Gujarat,2017
3740,313,Product 35,292,Ahmedanad,10,2920,Gujarat,2017
3741,313,Product 154,254,Ahmedanad,1,254,Gujarat,2017
3742,313,Product 399,232,Ahmedanad,3,696,Gujarat,2017
3743,313,Product 112,193,Ahmedanad,8,1544,Gujarat,2017
3744,313,Product 236,72,Ahmedanad,9,648,Gujarat,2017
3745,313,Product 103,216,Ahmedanad,7,1512,Gujarat,2017
3746,314,Product 12,71,ponda,9,639,Goa,2017
3747,314,Product 127,211,ponda,3,633,Goa,2017
3748,314,Product 377,275,ponda,6,1650,Goa,2017
3749,314,Product 139,211,ponda,5,1055,Goa,2017
3750,314,Product 129,118,ponda,10,1180,Goa,2017
3751,314,Product 159,260,ponda,7,1820,Goa,2017
3752,314,Product 83,262,ponda,5,1310,Goa,2017
3753,314,Product 30,214,ponda,3,642,Goa,2017
3754,314,Product 25,57,ponda,8,456,Goa,2017
3755,314,Product 173,84,ponda,1,84,Goa,2017
3756,314,Product 93,206,ponda,10,2060,Goa,2017
3757,315,Product 76,121,sangrur,5,605,Punjab,2017
3758,315,Product 351,192,sangrur,6,1152,Punjab,2017
3759,315,Product 155,164,sangrur,1,164,Punjab,2017
3760,315,Product 220,141,sangrur,1,141,Punjab,2017
3761,315,Product 464,283,sangrur,4,1132,Punjab,2017
3762,315,Product 437,214,sangrur,5,1070,Punjab,2017
3763,315,Product 480,125,sangrur,3,375,Punjab,2017
3764,315,Product 100,132,sangrur,7,924,Punjab,2017
3765,315,Product 36,64,sangrur,3,192,Punjab,2017
3766,315,Product 38,150,sangrur,7,1050,Punjab,2017
3767,316,Product 363,279,Zuari Nagar (Mormugao),9,2511,Goa,2017
3768,316,Product 179,224,Zuari Nagar (Mormugao),3,672,Goa,2017
3769,316,Product 453,272,Zuari Nagar (Mormugao),3,816,Goa,2017
3770,316,Product 197,272,Zuari Nagar (Mormugao),7,1904,Goa,2017
3771,316,Product 325,85,Zuari Nagar (Mormugao),3,255,Goa,2017
3772,316,Product 489,283,Zuari Nagar (Mormugao),4,1132,Goa,2017
3773,316,Product 234,193,Zuari Nagar (Mormugao),10,1930,Goa,2017
3774,316,Product 162,112,Zuari Nagar (Mormugao),6,672,Goa,2017
3775,316,Product 79,122,Zuari Nagar (Mormugao),2,244,Goa,2017
3776,316,Product 259,272,Zuari Nagar (Mormugao),7,1904,Goa,2017
3777,316,Product 255,222,Zuari Nagar (Mormugao),9,1998,Goa,2017
3778,317,Product 467,144,hoshiarpur,9,1296,Punjab,2017
3779,317,Product 329,148,hoshiarpur,10,1480,Punjab,2017
3780,317,Product 244,144,hoshiarpur,5,720,Punjab,2017
3781,317,Product 103,216,hoshiarpur,9,1944,Punjab,2017
3782,317,Product 488,250,hoshiarpur,10,2500,Punjab,2017
3783,317,Product 182,87,hoshiarpur,9,783,Punjab,2017
3784,317,Product 112,193,hoshiarpur,5,965,Punjab,2017
3785,317,Product 156,184,hoshiarpur,9,1656,Punjab,2017
3786,317,Product 66,270,hoshiarpur,7,1890,Punjab,2017
3787,318,Product 170,83,malappyram,2,166,Kerela,2017
3788,318,Product 230,165,malappyram,2,330,Kerela,2017
3789,318,Product 71,296,malappyram,4,1184,Kerela,2017
3790,318,Product 287,233,malappyram,2,466,Kerela,2017
3791,318,Product 238,225,malappyram,1,225,Kerela,2017
3792,318,Product 483,288,malappyram,10,2880,Kerela,2017
3793,318,Product 451,214,malappyram,10,2140,Kerela,2017
3794,318,Product 238,225,malappyram,10,2250,Kerela,2017
3795,318,Product 352,299,malappyram,2,598,Kerela,2017
3796,318,Product 165,184,malappyram,7,1288,Kerela,2017
3797,318,Product 338,155,malappyram,7,1085,Kerela,2017
3798,318,Product 414,136,malappyram,1,136,Kerela,2017
3799,318,Product 54,291,malappyram,5,1455,Kerela,2017
3800,318,Product 489,283,malappyram,6,1698,Kerela,2017
3801,318,Product 479,53,malappyram,1,53,Kerela,2017
3802,318,Product 239,300,malappyram,10,3000,Kerela,2017
3803,319,Product 486,217,Vijaypur,9,1953,Uttarakhand,2017
3804,319,Product 257,128,Vijaypur,8,1024,Uttarakhand,2017
3805,319,Product 51,126,Vijaypur,8,1008,Uttarakhand,2017
3806,319,Product 428,238,Vijaypur,5,1190,Uttarakhand,2017
3807,319,Product 439,184,Vijaypur,9,1656,Uttarakhand,2017
3808,319,Product 270,289,Vijaypur,5,1445,Uttarakhand,2017
3809,319,Product 151,253,Vijaypur,10,2530,Uttarakhand,2017
3810,319,Product 355,182,Vijaypur,3,546,Uttarakhand,2017
3811,319,Product 82,150,Vijaypur,4,600,Uttarakhand,2017
3812,320,Product 120,68,Balsore,3,204,Odhisha,2017
3813,320,Product 420,258,Balsore,8,2064,Odhisha,2017
3814,320,Product 445,86,Balsore,1,86,Odhisha,2017
3815,320,Product 421,194,Balsore,1,194,Odhisha,2017
3816,320,Product 267,114,Balsore,10,1140,Odhisha,2017
3817,320,Product 222,193,Balsore,5,965,Odhisha,2017
3818,320,Product 500,227,Balsore,4,908,Odhisha,2017
3819,320,Product 120,68,Balsore,3,204,Odhisha,2017
3820,320,Product 258,128,Balsore,1,128,Odhisha,2017
3821,321,Product 316,88,Puttaparthy,1,88,Andhra Pradesh,2017
3822,321,Product 403,62,Puttaparthy,2,124,Andhra Pradesh,2017
3823,321,Product 225,122,Puttaparthy,6,732,Andhra Pradesh,2017
3824,321,Product 129,118,Puttaparthy,6,708,Andhra Pradesh,2017
3825,321,Product 19,217,Puttaparthy,10,2170,Andhra Pradesh,2017
3826,321,Product 187,289,Puttaparthy,8,2312,Andhra Pradesh,2017
3827,321,Product 40,65,Puttaparthy,3,195,Andhra Pradesh,2017
3828,321,Product 438,136,Puttaparthy,10,1360,Andhra Pradesh,2017
3829,321,Product 385,50,Puttaparthy,2,100,Andhra Pradesh,2017
3830,321,Product 383,138,Puttaparthy,7,966,Andhra Pradesh,2017
3831,321,Product 346,200,Puttaparthy,8,1600,Andhra Pradesh,2017
3832,321,Product 227,108,Puttaparthy,9,972,Andhra Pradesh,2017
3833,321,Product 81,109,Puttaparthy,7,763,Andhra Pradesh,2017
3834,321,Product 75,108,Puttaparthy,6,648,Andhra Pradesh,2017
3835,322,Product 224,142,Narasaraopet,4,568,Andhra Pradesh,2017
3836,322,Product 4,103,Narasaraopet,8,824,Andhra Pradesh,2017
3837,322,Product 444,210,Narasaraopet,4,840,Andhra Pradesh,2017
3838,322,Product 148,230,Narasaraopet,7,1610,Andhra Pradesh,2017
3839,322,Product 355,182,Narasaraopet,6,1092,Andhra Pradesh,2017
3840,322,Product 168,65,Narasaraopet,6,390,Andhra Pradesh,2017
3841,322,Product 105,72,Narasaraopet,8,576,Andhra Pradesh,2017
3842,322,Product 119,242,Narasaraopet,1,242,Andhra Pradesh,2017
3843,322,Product 16,244,Narasaraopet,9,2196,Andhra Pradesh,2017
3844,322,Product 411,157,Narasaraopet,5,785,Andhra Pradesh,2017
3845,322,Product 93,206,Narasaraopet,1,206,Andhra Pradesh,2017
3846,322,Product 494,216,Narasaraopet,5,1080,Andhra Pradesh,2017
3847,322,Product 222,193,Narasaraopet,9,1737,Andhra Pradesh,2017
3848,323,Product 77,178,NEYVELI TOWNSHIP,6,1068,Pondicherry,2017
3849,323,Product 433,100,NEYVELI TOWNSHIP,5,500,Pondicherry,2017
3850,323,Product 457,267,NEYVELI TOWNSHIP,3,801,Pondicherry,2017
3851,323,Product 42,128,NEYVELI TOWNSHIP,5,640,Pondicherry,2017
3852,323,Product 360,189,NEYVELI TOWNSHIP,8,1512,Pondicherry,2017
3853,323,Product 182,87,NEYVELI TOWNSHIP,4,348,Pondicherry,2017
3854,323,Product 322,110,NEYVELI TOWNSHIP,5,550,Pondicherry,2017
3855,323,Product 143,268,NEYVELI TOWNSHIP,2,536,Pondicherry,2017
3856,323,Product 224,142,NEYVELI TOWNSHIP,10,1420,Pondicherry,2017
3857,323,Product 171,144,NEYVELI TOWNSHIP,4,576,Pondicherry,2017
3858,323,Product 23,278,NEYVELI TOWNSHIP,7,1946,Pondicherry,2017
3859,323,Product 451,214,NEYVELI TOWNSHIP,1,214,Pondicherry,2017
3860,323,Product 120,68,NEYVELI TOWNSHIP,2,136,Pondicherry,2017
3861,323,Product 322,110,NEYVELI TOWNSHIP,5,550,Pondicherry,2017
3862,323,Product 306,284,NEYVELI TOWNSHIP,10,2840,Pondicherry,2017
3863,323,Product 450,93,NEYVELI TOWNSHIP,7,651,Pondicherry,2017
3864,323,Product 393,258,NEYVELI TOWNSHIP,9,2322,Pondicherry,2017
3865,323,Product 485,295,NEYVELI TOWNSHIP,2,590,Pondicherry,2017
3866,324,Product 343,191,Borsad,10,1910,Gujarat,2017
3867,324,Product 41,50,Borsad,5,250,Gujarat,2017
3868,324,Product 115,160,Borsad,3,480,Gujarat,2017
3869,324,Product 249,131,Borsad,1,131,Gujarat,2017
3870,324,Product 257,128,Borsad,1,128,Gujarat,2017
3871,324,Product 97,89,Borsad,1,89,Gujarat,2017
3872,324,Product 167,202,Borsad,3,606,Gujarat,2017
3873,324,Product 121,85,Borsad,10,850,Gujarat,2017
3874,324,Product 423,182,Borsad,10,1820,Gujarat,2017
3875,324,Product 77,178,Borsad,10,1780,Gujarat,2017
3876,324,Product 439,184,Borsad,5,920,Gujarat,2017
3877,324,Product 135,164,Borsad,2,328,Gujarat,2017
3878,324,Product 151,253,Borsad,7,1771,Gujarat,2017
3879,324,Product 63,255,Borsad,10,2550,Gujarat,2017
3880,325,Product 295,247,nawanshahr,1,247,Punjab,2017
3881,325,Product 118,119,nawanshahr,5,595,Punjab,2017
3882,325,Product 41,50,nawanshahr,10,500,Punjab,2017
3883,325,Product 228,203,nawanshahr,1,203,Punjab,2017
3884,325,Product 403,62,nawanshahr,1,62,Punjab,2017
3885,325,Product 9,69,nawanshahr,6,414,Punjab,2017
3886,325,Product 189,166,nawanshahr,9,1494,Punjab,2017
3887,325,Product 116,214,nawanshahr,7,1498,Punjab,2017
3888,325,Product 262,257,nawanshahr,5,1285,Punjab,2017
3889,325,Product 261,140,nawanshahr,7,980,Punjab,2017
3890,325,Product 443,244,nawanshahr,8,1952,Punjab,2017
3891,326,Product 269,123,gudivada,6,738,Andhra Pradesh,2017
3892,326,Product 192,88,gudivada,7,616,Andhra Pradesh,2017
3893,326,Product 372,132,gudivada,3,396,Andhra Pradesh,2017
3894,326,Product 362,144,gudivada,7,1008,Andhra Pradesh,2017
3895,326,Product 94,295,gudivada,4,1180,Andhra Pradesh,2017
3896,326,Product 352,299,gudivada,2,598,Andhra Pradesh,2017
3897,326,Product 142,95,gudivada,9,855,Andhra Pradesh,2017
3898,326,Product 337,95,gudivada,1,95,Andhra Pradesh,2017
3899,326,Product 239,300,gudivada,9,2700,Andhra Pradesh,2017
3900,326,Product 100,132,gudivada,6,792,Andhra Pradesh,2017
3901,326,Product 105,72,gudivada,8,576,Andhra Pradesh,2017
3902,326,Product 458,250,gudivada,7,1750,Andhra Pradesh,2017
3903,326,Product 374,90,gudivada,7,630,Andhra Pradesh,2017
3904,327,Product 95,284,Hyderbad,9,2556,Andhra Pradesh,2017
3905,327,Product 109,126,Hyderbad,3,378,Andhra Pradesh,2017
3906,327,Product 245,291,Hyderbad,5,1455,Andhra Pradesh,2017
3907,327,Product 444,210,Hyderbad,9,1890,Andhra Pradesh,2017
3908,327,Product 355,182,Hyderbad,10,1820,Andhra Pradesh,2017
3909,327,Product 449,59,Hyderbad,9,531,Andhra Pradesh,2017
3910,327,Product 401,149,Hyderbad,10,1490,Andhra Pradesh,2017
3911,327,Product 285,144,Hyderbad,2,288,Andhra Pradesh,2017
3912,327,Product 243,157,Hyderbad,6,942,Andhra Pradesh,2017
3913,328,Product 243,157,Nalasopara,2,314,Maharashtra,2017
3914,328,Product 4,103,Nalasopara,6,618,Maharashtra,2017
3915,328,Product 86,90,Nalasopara,7,630,Maharashtra,2017
3916,328,Product 451,214,Nalasopara,5,1070,Maharashtra,2017
3917,328,Product 247,120,Nalasopara,10,1200,Maharashtra,2017
3918,328,Product 241,108,Nalasopara,6,648,Maharashtra,2017
3919,328,Product 9,69,Nalasopara,10,690,Maharashtra,2017
3920,328,Product 18,136,Nalasopara,3,408,Maharashtra,2017
3921,328,Product 449,59,Nalasopara,1,59,Maharashtra,2017
3922,328,Product 447,75,Nalasopara,8,600,Maharashtra,2017
3923,329,Product 315,122,Patiala,2,244,Punjab,2017
3924,329,Product 41,50,Patiala,1,50,Punjab,2017
3925,329,Product 445,86,Patiala,9,774,Punjab,2017
3926,329,Product 431,245,Patiala,10,2450,Punjab,2017
3927,329,Product 109,126,Patiala,1,126,Punjab,2017
3928,329,Product 353,259,Patiala,6,1554,Punjab,2017
3929,329,Product 431,245,Patiala,6,1470,Punjab,2017
3930,329,Product 129,118,Patiala,10,1180,Punjab,2017
3931,329,Product 492,215,Patiala,6,1290,Punjab,2017
3932,329,Product 341,279,Patiala,10,2790,Punjab,2017
3933,330,Product 255,222,kothamangalam,2,444,Kerela,2017
3934,330,Product 335,104,kothamangalam,2,208,Kerela,2017
3935,330,Product 262,257,kothamangalam,8,2056,Kerela,2017
3936,330,Product 123,53,kothamangalam,5,265,Kerela,2017
3937,330,Product 160,107,kothamangalam,8,856,Kerela,2017
3938,330,Product 331,218,kothamangalam,6,1308,Kerela,2017
3939,330,Product 428,238,kothamangalam,4,952,Kerela,2017
3940,330,Product 486,217,kothamangalam,1,217,Kerela,2017
3941,330,Product 183,102,kothamangalam,5,510,Kerela,2017
3942,330,Product 438,136,kothamangalam,6,816,Kerela,2017
3943,331,Product 484,115,MANGALAGIRI,3,345,Andhra Pradesh,2017
3944,331,Product 83,262,MANGALAGIRI,3,786,Andhra Pradesh,2017
3945,331,Product 312,92,MANGALAGIRI,5,460,Andhra Pradesh,2017
3946,331,Product 478,102,MANGALAGIRI,7,714,Andhra Pradesh,2017
3947,331,Product 2,239,MANGALAGIRI,8,1912,Andhra Pradesh,2017
3948,331,Product 135,164,MANGALAGIRI,5,820,Andhra Pradesh,2017
3949,331,Product 372,132,MANGALAGIRI,7,924,Andhra Pradesh,2017
3950,331,Product 189,166,MANGALAGIRI,1,166,Andhra Pradesh,2017
3951,332,Product 454,88,KUKATPALLY,4,352,Andhra Pradesh,2017
3952,332,Product 324,85,KUKATPALLY,9,765,Andhra Pradesh,2017
3953,332,Product 24,281,KUKATPALLY,1,281,Andhra Pradesh,2017
3954,332,Product 59,273,KUKATPALLY,8,2184,Andhra Pradesh,2017
3955,332,Product 220,141,KUKATPALLY,4,564,Andhra Pradesh,2017
3956,332,Product 21,281,KUKATPALLY,7,1967,Andhra Pradesh,2017
3957,332,Product 102,78,KUKATPALLY,5,390,Andhra Pradesh,2017
3958,332,Product 469,109,KUKATPALLY,2,218,Andhra Pradesh,2017
3959,332,Product 7,300,KUKATPALLY,8,2400,Andhra Pradesh,2017
3960,332,Product 341,279,KUKATPALLY,4,1116,Andhra Pradesh,2017
3961,332,Product 460,240,KUKATPALLY,7,1680,Andhra Pradesh,2017
3962,332,Product 435,218,KUKATPALLY,2,436,Andhra Pradesh,2017
3963,333,Product 193,282,Siddhpur,3,846,Gujarat,2017
3964,333,Product 487,140,Siddhpur,4,560,Gujarat,2017
3965,333,Product 389,240,Siddhpur,9,2160,Gujarat,2017
3966,333,Product 108,291,Siddhpur,8,2328,Gujarat,2017
3967,333,Product 336,51,Siddhpur,4,204,Gujarat,2017
3968,333,Product 5,257,Siddhpur,10,2570,Gujarat,2017
3969,333,Product 451,214,Siddhpur,5,1070,Gujarat,2017
3970,333,Product 221,191,Siddhpur,9,1719,Gujarat,2017
3971,333,Product 348,163,Siddhpur,7,1141,Gujarat,2017
3972,333,Product 410,296,Siddhpur,7,2072,Gujarat,2017
3973,333,Product 304,300,Siddhpur,3,900,Gujarat,2017
3974,334,Product 145,270,PORBANDAR,5,1350,Gujarat,2017
3975,334,Product 51,126,PORBANDAR,5,630,Gujarat,2017
3976,334,Product 494,216,PORBANDAR,10,2160,Gujarat,2017
3977,334,Product 312,92,PORBANDAR,9,828,Gujarat,2017
3978,334,Product 141,167,PORBANDAR,2,334,Gujarat,2017
3979,334,Product 183,102,PORBANDAR,1,102,Gujarat,2017
3980,334,Product 22,160,PORBANDAR,1,160,Gujarat,2017
3981,334,Product 243,157,PORBANDAR,3,471,Gujarat,2017
3982,334,Product 274,268,PORBANDAR,8,2144,Gujarat,2017
3983,334,Product 12,71,PORBANDAR,9,639,Gujarat,2017
3984,335,Product 310,198,Ongole,2,396,Andhra Pradesh,2017
3985,335,Product 147,236,Ongole,10,2360,Andhra Pradesh,2017
3986,335,Product 370,57,Ongole,2,114,Andhra Pradesh,2017
3987,335,Product 327,105,Ongole,5,525,Andhra Pradesh,2017
3988,335,Product 8,86,Ongole,4,344,Andhra Pradesh,2017
3989,335,Product 40,65,Ongole,8,520,Andhra Pradesh,2017
3990,335,Product 236,72,Ongole,8,576,Andhra Pradesh,2017
3991,335,Product 96,278,Ongole,10,2780,Andhra Pradesh,2017
3992,336,Product 227,108,Rohini,10,1080,New Delhi,2017
3993,336,Product 471,234,Rohini,2,468,New Delhi,2017
3994,336,Product 73,275,Rohini,2,550,New Delhi,2017
3995,336,Product 329,148,Rohini,10,1480,New Delhi,2017
3996,336,Product 227,108,Rohini,9,972,New Delhi,2017
3997,336,Product 490,74,Rohini,8,592,New Delhi,2017
3998,336,Product 462,168,Rohini,7,1176,New Delhi,2017
3999,336,Product 361,120,Rohini,10,1200,New Delhi,2017
4000,336,Product 68,271,Rohini,9,2439,New Delhi,2017
4001,336,Product 173,84,Rohini,1,84,New Delhi,2017
4002,336,Product 339,201,Rohini,1,201,New Delhi,2017
4003,337,Product 362,144,ajmer,10,1440,Rajasthan,2017
4004,337,Product 1,166,ajmer,7,1162,Rajasthan,2017
4005,337,Product 204,185,ajmer,10,1850,Rajasthan,2017
4006,337,Product 86,90,ajmer,4,360,Rajasthan,2017
4007,337,Product 362,144,ajmer,8,1152,Rajasthan,2017
4008,337,Product 45,260,ajmer,4,1040,Rajasthan,2017
4009,337,Product 6,262,ajmer,9,2358,Rajasthan,2017
4010,337,Product 312,92,ajmer,1,92,Rajasthan,2017
4011,337,Product 83,262,ajmer,1,262,Rajasthan,2017
4012,337,Product 70,287,ajmer,2,574,Rajasthan,2017
4013,337,Product 52,275,ajmer,1,275,Rajasthan,2017
4014,337,Product 153,164,ajmer,6,984,Rajasthan,2017
4015,337,Product 255,222,ajmer,7,1554,Rajasthan,2017
4016,337,Product 492,215,ajmer,10,2150,Rajasthan,2017
4017,337,Product 268,217,ajmer,10,2170,Rajasthan,2017
4018,337,Product 36,64,ajmer,2,128,Rajasthan,2017
4019,337,Product 57,82,ajmer,1,82,Rajasthan,2017
4020,338,Product 407,300,Kotkapura,9,2700,Punjab,2017
4021,338,Product 496,240,Kotkapura,7,1680,Punjab,2017
4022,338,Product 423,182,Kotkapura,10,1820,Punjab,2017
4023,338,Product 466,72,Kotkapura,10,720,Punjab,2017
4024,338,Product 357,129,Kotkapura,4,516,Punjab,2017
4025,338,Product 374,90,Kotkapura,9,810,Punjab,2017
4026,338,Product 403,62,Kotkapura,6,372,Punjab,2017
4027,338,Product 351,192,Kotkapura,1,192,Punjab,2017
4028,338,Product 38,150,Kotkapura,8,1200,Punjab,2017
4029,338,Product 499,80,Kotkapura,3,240,Punjab,2017
4030,338,Product 430,242,Kotkapura,7,1694,Punjab,2017
4031,338,Product 93,206,Kotkapura,4,824,Punjab,2017
4032,338,Product 485,295,Kotkapura,9,2655,Punjab,2017
4033,339,Product 309,220,Parwanoo,3,660,Himachal Pradesh,2017
4034,339,Product 209,262,Parwanoo,9,2358,Himachal Pradesh,2017
4035,339,Product 81,109,Parwanoo,7,763,Himachal Pradesh,2017
4036,339,Product 36,64,Parwanoo,10,640,Himachal Pradesh,2017
4037,339,Product 485,295,Parwanoo,9,2655,Himachal Pradesh,2017
4038,339,Product 379,51,Parwanoo,4,204,Himachal Pradesh,2017
4039,340,Product 370,57,DIBRUGARH,9,513,Assam,2017
4040,340,Product 495,122,DIBRUGARH,9,1098,Assam,2017
4041,340,Product 175,80,DIBRUGARH,9,720,Assam,2017
4042,340,Product 149,285,DIBRUGARH,6,1710,Assam,2017
4043,340,Product 130,177,DIBRUGARH,9,1593,Assam,2017
4044,340,Product 255,222,DIBRUGARH,1,222,Assam,2017
4045,340,Product 87,90,DIBRUGARH,9,810,Assam,2017
4046,340,Product 341,279,DIBRUGARH,9,2511,Assam,2017
4047,340,Product 52,275,DIBRUGARH,1,275,Assam,2017
4048,341,Product 310,198,sullurpeta,1,198,Andhra Pradesh,2017
4049,341,Product 346,200,sullurpeta,6,1200,Andhra Pradesh,2017
4050,341,Product 242,204,sullurpeta,9,1836,Andhra Pradesh,2017
4051,341,Product 236,72,sullurpeta,6,432,Andhra Pradesh,2017
4052,341,Product 418,199,sullurpeta,10,1990,Andhra Pradesh,2017
4053,342,Product 250,208,Mandsaur,1,208,Madhya Pradesh,2017
4054,342,Product 233,57,Mandsaur,6,342,Madhya Pradesh,2017
